name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kuala Lumpur,Malaysia",2016-10-01,33.7,26,28.8,38.1,26,32,23.2,73.1,0.07,100,4.17,rain,,,,16.6,304.9,1009.9,89,9.8,175.6,15.3,7,,2016-10-01T07:00:13,2016-10-01T19:05:26,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-02,34,25,29,39.2,25,31.9,23.3,73.1,0.177,100,4.17,rain,,,42.5,20.1,306.1,1010.2,89,9.4,207.5,17.9,8,,2016-10-02T06:59:59,2016-10-02T19:05:02,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-03,33,25,28.7,39.3,25,32.1,23.5,74.4,0,0,0,,,,37.1,16.6,307.4,1009.6,89,9.7,170.3,14.6,6,,2016-10-03T06:59:45,2016-10-03T19:04:38,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-04,34.1,25,29.5,39.1,25,32.8,23.3,71.3,0,0,0,,,,,17.9,304.4,1008.5,89,9.8,182.8,15.7,6,,2016-10-04T06:59:32,2016-10-04T19:04:14,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-05,33.2,26,29,38.6,26,32.7,23.6,73.4,2.319,100,4.17,rain,,,44.6,21.4,297.9,1009,89,9.8,130.2,11.3,4,,2016-10-05T06:59:18,2016-10-05T19:03:51,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-06,33.8,25,28.8,38.1,25,31.9,23.2,72.9,0,0,0,,,,,16.4,303.4,1009.5,89,9.8,159.1,13.8,6,,2016-10-06T06:59:05,2016-10-06T19:03:28,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-07,30.1,23.9,27.4,34.8,23.9,30,23.6,80.7,1.116,100,4.17,rain,,,,10.5,250.6,1011.1,90.6,8.9,122.4,10.4,4,,2016-10-07T06:58:53,2016-10-07T19:03:05,0.17,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-08,32.9,24,28.2,36.8,24,30.8,23.1,76,1.814,100,4.17,rain,,,,13.9,249.4,1011.5,90.2,10,231.1,20,8,,2016-10-08T06:58:41,2016-10-08T19:02:43,0.22,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-09,31.9,25.9,28.9,36.8,25.9,32.3,23.7,74.7,0,0,0,,,,,16.4,311.8,1011,90.2,9.8,115.5,10.1,4,,2016-10-09T06:58:29,2016-10-09T19:02:22,0.27,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-10,33.9,25,29.1,40.4,25,32.4,23.4,72.5,0,0,0,,,,,22.3,312.9,1009.9,89,9.9,223.5,19.4,8,,2016-10-10T06:58:18,2016-10-10T19:02:01,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-11,33.2,26,29,39.3,26,32.8,23.8,74.2,0,0,0,,,,37.1,18.4,301,1009.4,89,10.2,234.8,20.2,8,,2016-10-11T06:58:07,2016-10-11T19:01:40,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-12,32.9,26,28.7,39,26,32.3,23.5,74.2,0.177,100,4.17,rain,,,38.9,23.2,290.9,1008.9,89,10.2,188.6,16.4,8,,2016-10-12T06:57:57,2016-10-12T19:01:20,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-13,33,23,28.5,39.3,23,31.8,23.5,75.3,13.107,100,8.33,rain,,,,25.5,291.3,1008.5,89.4,9.7,134.5,11.8,5,,2016-10-13T06:57:47,2016-10-13T19:01:01,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-14,31.7,25,28.4,36.6,25,31.5,23.3,74.5,3.408,100,8.33,rain,,,,20.8,309.9,1008.7,89,9.9,202.9,17.5,7,,2016-10-14T06:57:37,2016-10-14T19:00:42,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-15,32.9,24.9,28.4,39.1,24.9,31.3,23.2,74.2,0,0,0,,,,,17.7,303.7,1008.6,89,10.3,273.1,23.6,10,,2016-10-15T06:57:28,2016-10-15T19:00:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-16,31.1,23.9,27.5,36.7,23.9,30.4,24.1,82.4,0.53,100,4.17,rain,,,,19.6,313.2,1009.4,89.4,9.8,117,10.1,4,,2016-10-16T06:57:20,2016-10-16T19:00:05,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-17,31.9,24,27.4,36.8,24,30.1,23.5,80.7,14.504,100,8.33,rain,,,,12.3,308.8,1008.6,89,9.7,144.9,12.5,5,,2016-10-17T06:57:12,2016-10-17T18:59:48,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-18,32.9,26,29.1,38.9,26,32.8,24.1,75.7,3.536,100,4.17,rain,,,,10.5,227.8,1008.2,89,10.1,208.3,17.9,7,,2016-10-18T06:57:05,2016-10-18T18:59:31,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-19,30.9,26,28.5,37.3,26,32.7,24.7,80.2,0,0,0,,,,,8,270.3,1008,89,9.4,216.1,18.7,8,,2016-10-19T06:56:59,2016-10-19T18:59:15,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-20,34.6,26.7,29.9,38.9,29.5,33.6,23.2,69.4,0,0,0,,,,,15.9,204.6,1007.8,89,9.5,176.6,15.1,7,,2016-10-20T06:56:53,2016-10-20T18:59:00,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-21,33.8,26.9,29.8,39.1,29.8,34.1,23.5,70,0,0,0,,,,,11.2,201.4,1008.4,89,10,196.2,16.8,8,,2016-10-21T06:56:47,2016-10-21T18:58:46,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-22,30.8,25.1,28.1,35.3,25.1,31,23.4,76.2,0.177,100,4.17,rain,,,,12.8,311.2,1010.3,94.3,10.2,129.8,11.2,5,,2016-10-22T06:56:43,2016-10-22T18:58:32,0.74,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-23,32.9,25.9,29.1,38.2,25.9,32.8,23.7,73.9,0,0,0,,,,,15.5,304,1009.5,90.6,9.9,116.3,10,5,,2016-10-23T06:56:39,2016-10-23T18:58:19,0.79,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-24,32,23.9,27.6,36.4,23.9,30.2,23.4,78.6,0,0,0,,,,,18.4,309.3,1009.4,89.4,9.6,125.8,11,6,,2016-10-24T06:56:35,2016-10-24T18:58:06,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-25,33.6,25.8,28.7,40.6,25.8,31.6,23.5,74.9,0.177,100,4.17,rain,,,37.1,22.1,304.5,1008.7,89.4,9.9,127.2,11.1,5,,2016-10-25T06:56:33,2016-10-25T18:57:54,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-26,33,24.1,28.3,39.3,24.1,31.3,22.9,73.7,0.6,100,4.17,rain,,,,17.9,301.6,1010.1,89,10.1,193.3,16.7,7,,2016-10-26T06:56:31,2016-10-26T18:57:44,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-27,32.4,25.1,28.1,38.1,25.1,31.3,24,79.4,0.177,100,4.17,rain,,,,13.7,298.8,1010.9,89,8.5,120,10.5,4,,2016-10-27T06:56:29,2016-10-27T18:57:33,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-28,30.4,24.9,26.6,36.9,24.9,28.2,24.2,86.8,4.566,100,12.5,rain,,,,16.6,292.4,1010.6,89,8.7,106.4,9.2,4,,2016-10-28T06:56:29,2016-10-28T18:57:24,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-29,31.1,24.9,26.1,36.6,24.9,27.1,24.2,90.1,23.032,100,8.33,rain,,,,14.1,309.3,1009.8,91.5,6.3,104,9,4,,2016-10-29T06:56:29,2016-10-29T18:57:16,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-30,31.7,23.8,27.1,36.6,23.8,29.3,23.4,81.6,1.11,100,8.33,rain,,,,16.4,295.7,1010.3,89,9.5,104.8,9.1,4,,2016-10-30T06:56:30,2016-10-30T18:57:08,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-10-31,33.7,23.9,28,39,23.9,30.4,23.5,78.5,17.229,100,8.33,rain,,,,15.5,288.7,1010.9,91.5,9.3,187.9,16.2,8,,2016-10-31T06:56:32,2016-10-31T18:57:01,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-01,31.8,24.9,27.5,35.3,24.9,29.2,22.8,77.2,5.536,100,4.17,rain,,,,13,321.1,1010.3,89.4,9.1,154.7,13.4,6,,2016-11-01T06:56:34,2016-11-01T18:56:55,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-02,33.7,25,28.6,40.4,25,31.4,23.3,74.1,0,0,0,,,,,17.5,307.4,1009.6,89,9.6,205.5,17.8,7,,2016-11-02T06:56:37,2016-11-02T18:56:50,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-03,29.9,24.8,27,35.1,24.8,29.4,24.1,85.1,0.525,100,4.17,rain,,,,14.1,287.7,1010.3,90.4,9.3,63.1,5.5,2,,2016-11-03T06:56:41,2016-11-03T18:56:46,0.06,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-04,31.9,24.8,27.3,37.8,24.8,29.4,23.9,82.6,0.884,100,4.17,rain,,,,21.7,303.3,1009.7,89,9.1,191.4,16.5,7,,2016-11-04T06:56:46,2016-11-04T18:56:42,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-05,29.8,25,26.8,34,25,29,23.7,83.4,0,0,0,,,,,15.7,306.4,1010,92.6,9.3,120.1,10.3,4,,2016-11-05T06:56:52,2016-11-05T18:56:40,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-06,32.9,24.9,28.4,39.1,24.9,31.5,24,78.4,0.139,100,8.33,rain,,,,14.3,303.5,1010.4,89,9.5,146.3,12.6,5,,2016-11-06T06:56:58,2016-11-06T18:56:38,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-07,31.9,25.8,27.7,37.9,25.8,30.8,24.2,81.6,0.07,100,4.17,rain,,,,14.1,224.3,1011.4,89,10.1,167.9,14.5,6,,2016-11-07T06:57:05,2016-11-07T18:56:38,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-08,33.8,25,28,40.3,25,30.8,24.1,80.5,0.53,100,4.17,rain,,,,15.9,68.8,1011,89,9.3,202.6,17.7,7,,2016-11-08T06:57:13,2016-11-08T18:56:38,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-09,28.6,24.1,26.6,32.8,24.1,28.3,23.8,85.2,15.075,100,8.33,rain,,,,11,306.7,1012.1,91,8.6,169.7,14.6,6,,2016-11-09T06:57:22,2016-11-09T18:56:39,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-10,31.9,23.7,26.5,37.6,23.7,28.1,23.7,85.4,47.449,100,4.17,rain,,,,13.9,300.5,1011.6,90.6,8.4,165.9,14.2,6,,2016-11-10T06:57:31,2016-11-10T18:56:41,0.39,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-11,31.9,23.8,25.6,37.8,23.8,26.8,23.7,90,55.682,100,8.33,rain,,,37.1,14.6,328.4,1011.3,91,7.2,151.1,13.1,5,,2016-11-11T06:57:42,2016-11-11T18:56:44,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-12,32.5,23.9,26.7,36.8,23.9,28.4,23.7,85.2,3.942,100,8.33,rain,,,,15.1,301.7,1010.7,89.4,7.5,260.4,22.6,9,,2016-11-12T06:57:53,2016-11-12T18:56:48,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-13,33,24,27.3,39,24,29.5,24.2,84.8,7.142,100,4.17,rain,,,,18.2,293.1,1010.6,88.4,8,185.5,16,7,,2016-11-13T06:58:05,2016-11-13T18:56:53,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-14,29,25,26.4,34.3,25,27.7,24.2,88.4,3.736,100,8.33,rain,,,29.5,19.4,212.3,1010.4,90.8,8.1,120.7,10.5,4,,2016-11-14T06:58:17,2016-11-14T18:56:58,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-15,32.9,24.7,27,39.3,24.7,28.5,24.1,85.7,39.829,100,4.17,rain,,,,16.1,315.1,1009.4,89.2,7.3,195.7,16.9,8,,2016-11-15T06:58:31,2016-11-15T18:57:05,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-16,31.7,25,27.5,37.6,25,30,24.2,83.1,2.829,100,8.33,rain,,,,12.5,279.8,1009.9,89,8.7,170.4,14.8,6,,2016-11-16T06:58:45,2016-11-16T18:57:13,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-17,32.8,24.7,27.9,38.9,24.7,30.7,24,80.3,18.516,100,12.5,rain,,,,17.7,298.4,1008.8,90.2,8.8,242.1,20.7,9,,2016-11-17T06:59:00,2016-11-17T18:57:21,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-18,33.8,25,27.8,40.2,25,29.9,24.1,81.4,2.884,100,4.17,rain,,,,14.1,276.8,1008,89.8,8.6,227.5,19.6,8,,2016-11-18T06:59:16,2016-11-18T18:57:30,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-19,32.8,24,28,39.1,24,31,24,80.4,7.957,100,8.33,rain,,,37.1,14.3,280,1007.5,89,8.7,235.5,20.3,8,,2016-11-19T06:59:33,2016-11-19T18:57:41,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-20,32.1,25,28.3,37.9,25,31.6,24.2,79.4,0.046,100,8.33,rain,,,,19.4,297.3,1008.3,89,9.7,130,11.1,5,,2016-11-20T06:59:50,2016-11-20T18:57:52,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-21,31.7,25.8,28.5,38.8,25.8,32.4,24.4,79,0.2,100,4.17,rain,,,,17.7,298.9,1008.3,89,10.1,119.9,10.3,4,,2016-11-21T07:00:08,2016-11-21T18:58:04,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-22,29.7,25,27.1,35.8,25,29.7,24.6,86.4,0.603,100,8.33,rain,,,,13,176.2,1008.6,89.8,8,127.2,11.1,4,,2016-11-22T07:00:27,2016-11-22T18:58:17,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-23,31.8,24.9,27.7,38.4,24.9,31,24.6,83.9,2.852,100,8.33,rain,,,,9.2,76.4,1008.6,88.9,8.3,164.4,14.3,6,,2016-11-23T07:00:47,2016-11-23T18:58:31,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-24,31.8,24.9,27.7,38.7,24.9,31,24.4,83.1,0.177,100,4.17,rain,,,,12.5,287.3,1008.6,89,8.7,139.5,12,5,,2016-11-24T07:01:07,2016-11-24T18:58:46,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-25,31.8,25,26.7,39,25,28.1,24.5,88.6,40.777,100,12.5,rain,,,,21.4,287.8,1008,89.4,7.4,198.4,17.1,7,,2016-11-25T07:01:28,2016-11-25T18:59:01,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-26,32,24.9,27,39.7,24.9,29,24.7,88.2,13.484,100,8.33,rain,,,,16.4,307.8,1008.2,89.8,7.3,118.4,10.4,5,,2016-11-26T07:01:49,2016-11-26T18:59:17,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-27,31,24.9,27,37.7,24.9,29.2,24.6,87.5,3.426,100,12.5,rain,,,,10.7,271,1009.4,89.4,9.1,140.1,12,5,,2016-11-27T07:02:11,2016-11-27T18:59:35,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-28,32.9,24.9,27.5,42,24.9,30.3,24.9,86.4,2.409,100,12.5,rain,,,,13,46.8,1010.1,89.8,9.3,123,10.5,4,,2016-11-28T07:02:34,2016-11-28T18:59:53,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-29,29,23.1,25.8,34.3,23.1,27.4,23.6,87.7,39.638,100,8.33,rain,,,,15.9,22.9,1011.4,91,9.2,127,11.1,5,,2016-11-29T07:02:58,2016-11-29T19:00:11,1,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-11-30,31,24.1,27,39.1,24.1,29.6,23.7,82.5,0,0,0,,,,,23.5,319,1011,89.8,10,145.4,12.4,5,,2016-11-30T07:03:22,2016-11-30T19:00:31,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-01,30,24.8,26.6,36.6,24.8,28.5,24.6,88.8,13.597,100,8.33,rain,,,,17.3,308.7,1010.8,89.4,8.6,133.6,11.5,5,,2016-12-01T07:03:46,2016-12-01T19:00:51,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-02,29.9,23.9,25.7,34.9,23.9,27,23.9,90.1,8.756,100,8.33,rain,,,,17.5,316.9,1010.1,92.6,7.2,144.6,12.5,5,,2016-12-02T07:04:11,2016-12-02T19:01:12,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-03,30.1,24,26.8,36.2,24,29.5,24.4,87.7,19.693,100,12.5,rain,,,,13.9,227.8,1009.5,91.9,8.6,202.1,17.4,7,,2016-12-03T07:04:37,2016-12-03T19:01:34,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-04,33,25,28.9,39.9,25,32.4,24.2,77.1,0.232,100,4.17,rain,,,,12.8,140.9,1008.9,89,9.8,192.3,16.6,7,,2016-12-04T07:05:03,2016-12-04T19:01:56,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-05,33.9,25,29.2,41.5,25,32.9,24.5,77.6,5.481,100,8.33,rain,,,,16.1,152.5,1008.4,89,9.4,126.6,11,5,,2016-12-05T07:05:30,2016-12-05T19:02:19,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-06,34.8,27,30.3,41.6,30.5,35.8,24.5,72.1,0,0,0,,,,,14.1,185.8,1008.8,89,10.4,238.4,20.4,8,,2016-12-06T07:05:57,2016-12-06T19:02:43,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-07,33.9,26,29.4,41.9,26,34,24.5,75.6,0,0,0,,,,,16.1,236.1,1008.6,89,10,163.9,14.1,6,,2016-12-07T07:06:24,2016-12-07T19:03:07,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-08,31.8,26.8,28.7,40.1,30.2,34.3,25.5,83.3,0.177,100,4.17,rain,,,,12.5,288,1008.1,89,9.2,116.3,10.2,4,,2016-12-08T07:06:52,2016-12-08T19:03:32,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-09,31.9,23.2,28.1,40.1,23.2,32.6,25,83.9,0.707,100,4.17,rain,,,35.3,14.8,205,1008,89.4,8.7,148.6,12.7,6,,2016-12-09T07:07:20,2016-12-09T19:03:57,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-10,30.9,24,26.8,36.4,24,29.5,24.1,85.7,3.412,100,12.5,rain,,,,18.8,232.9,1008.9,89,9.1,162.2,14,6,,2016-12-10T07:07:48,2016-12-10T19:04:23,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-11,28,24,25.5,31.3,24,26.2,23.3,87.7,2.542,100,12.5,rain,,,,24.4,313.8,1010.3,90.7,9.2,114.3,9.7,4,,2016-12-11T07:08:17,2016-12-11T19:04:49,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-12,31.1,22.1,26.5,35.4,22.1,28.5,23,82.4,1.968,100,8.33,rain,,,,20.3,307.7,1010.2,90.2,8.4,184.1,16,7,,2016-12-12T07:08:46,2016-12-12T19:05:16,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-13,31,24,27.1,37.4,24,29.5,24,83.5,0.447,100,8.33,rain,,,40.7,20.3,302,1010.1,90.6,9.3,111.7,9.6,3,,2016-12-13T07:09:15,2016-12-13T19:05:44,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2016-12-14,32.9,24.9,27.7,39.1,24.9,30.3,23.8,80.3,3.536,100,4.17,rain,,,,20.9,307.1,1009.8,89,9.6,131.7,11.4,5,,2016-12-14T07:09:45,2016-12-14T19:06:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
